Run Date,Action,Symbol,Description,Type,Price ($),Quantity,Commission ($),Fees ($),Accrued Interest ($),Amount ($),Cash Balance ($),Settlement Date
3/20/23,YOU SOLD UNITED STATES TREAS BILLS ZERO CPN 0.00000% 04/04/2023 (Cash),912796Z93,UNITED STATES TREAS BILLS ZERO CPN 0.00000% 04/04/2023,Cash,99.85,-3000,,,,2995.62,6449.69,
3/20/23,YOU SOLD ADVANCED MICRO DEVICES INC (AMD) (Cash),AMD,ADVANCED MICRO DEVICES INC,Cash,96.01,-0.439,,0.01,,42.14,3454.07,3/22/23
3/20/23,YOU SOLD ADVANCED MICRO DEVICES INC (AMD) (Cash),AMD,ADVANCED MICRO DEVICES INC,Cash,96.01,-28,,0.03,,2688.31,3411.93,3/22/23
3/10/23,YOU SOLD UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/21/2023 (Cash),912796Z77,UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/21/2023,Cash,99.9,-10000,,,,9990,723.62,
3/10/23,YOU BOUGHT SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash),SPYM,SPDR PORTFOLIO S&P 500 ETF,Cash,45.72,218,,,,-9966.96,-9266.38,3/14/23
3/10/23,YOU BOUGHT SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash),SPYM,SPDR PORTFOLIO S&P 500 ETF,Cash,45.72,0.722,,,,-33.01,700.58,3/14/23
3/6/23,YOU BOUGHT TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash),TSM,TAIWAN SEMICONDUCTOR MANUFACTURING SPON,Cash,89.9,111,,,,-9978.59,733.59,3/8/23
3/6/23,YOU BOUGHT TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash),TSM,TAIWAN SEMICONDUCTOR MANUFACTURING SPON,Cash,89.9,0.238,,,,-21.4,10712.18,3/8/23
3/6/23,YOU BOUGHT MICROSOFT CORP (MSFT) (Cash),MSFT,MICROSOFT CORP,Cash,257.57,31,,,,-7984.67,10733.58,3/8/23
3/6/23,YOU BOUGHT MICROSOFT CORP (MSFT) (Cash),MSFT,MICROSOFT CORP,Cash,257.58,0.059,,,,-15.2,18718.25,3/8/23
3/6/23,YOU BOUGHT EQUIFAX INC COM USD1.25 (EFX) (Cash),EFX,EQUIFAX INC COM USD1.25,Cash,206.9,39,,,,-8069.1,18733.45,3/8/23
3/6/23,YOU BOUGHT EQUIFAX INC COM USD1.25 (EFX) (Cash),EFX,EQUIFAX INC COM USD1.25,Cash,206.82,0.632,,,,-130.71,26802.55,3/8/23
3/6/23,YOU BOUGHT DISNEY WALT CO COM (DIS) (Cash),DIS,DISNEY WALT CO COM,Cash,100.79,69,,,,-6954.51,26933.26,3/8/23
3/6/23,YOU BOUGHT DISNEY WALT CO COM (DIS) (Cash),DIS,DISNEY WALT CO COM,Cash,100.79,0.451,,,,-45.46,33887.77,3/8/23
3/6/23,YOU BOUGHT AMAZON.COM INC (AMZN) (Cash),AMZN,AMAZON.COM INC,Cash,94.24,63,,,,-5936.92,33933.23,3/8/23
3/6/23,YOU BOUGHT AMAZON.COM INC (AMZN) (Cash),AMZN,AMAZON.COM INC,Cash,94.23,0.669,,,,-63.04,39870.15,3/8/23
3/6/23,YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash),GOOGL,ALPHABET INC CAP STK CL A,Cash,95.26,56,,,,-5334.34,39933.19,3/8/23
3/6/23,YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash),GOOGL,ALPHABET INC CAP STK CL A,Cash,95.26,0.689,,,,-65.63,45267.53,3/8/23
3/3/23,YOU SOLD UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/21/2023 (Cash),912796Z77,UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/21/2023,Cash,99.81,-35000,,,,34934.2,45333.16,
3/3/23,YOU BOUGHT SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash),SPYM,SPDR PORTFOLIO S&P 500 ETF,Cash,47.49,48,,,,-2279.49,10398.96,3/7/23
3/3/23,YOU BOUGHT SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash),SPYM,SPDR PORTFOLIO S&P 500 ETF,Cash,47.48,0.722,,,,-34.28,12678.45,3/7/23
3/3/23,WIRE TRANSFER FROM BANK (Cash),,No Description,Cash,,0,,,,2313.78,12712.73,
2/28/23,REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,1,33.34,,,,-33.34,10398.95,
2/28/23,DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,,0,,,,33.34,10398.95,
2/1/23,DIVIDEND RECEIVED FREEPORT-MCMORAN INC COM USD0.10 (FCX) (Cash),FCX,FREEPORT-MCMORAN INC COM USD0.10,Cash,,0,,,,29.37,10365.61,
1/31/23,REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,1,34.26,,,,-34.26,10336.24,
1/31/23,DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,,0,,,,34.26,10336.24,
