

Run Date,Action,Symbol,Description,Type,Price ($),Quantity,Commission ($),Fees ($),Accrued Interest ($),Amount ($),Cash Balance ($),Settlement Date
03/27/2023,"DIVIDEND RECEIVED SCHWAB US LARGE-CAP GROWTH ETF (SCHG) (Cash)",SCHG,"SCHWAB US LARGE-CAP GROWTH ETF",Cash,,0.000,,,,37.18,1207.05,
03/24/2023,"DIVIDEND RECEIVED INVESCO EXCHANGE TRADED FD TR S&P500... (RSP) (Cash)",RSP,"INVESCO EXCHANGE TRADED FD TR S&P500 EQ",Cash,,0.000,,,,118.97,1169.87,
03/23/2023,"DIVIDEND RECEIVED SELECT SECTOR SPDR TRUST STATE STREE... (XLRE) (Cash)",XLRE,"SELECT SECTOR SPDR TRUST STATE STREET R",Cash,,0.000,,,,52.16,1050.90,
03/23/2023,"DIVIDEND RECEIVED SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash)",SPYM,"SPDR PORTFOLIO S&P 500 ETF",Cash,,0.000,,,,48.9,998.74,
03/21/2023,"REDEMPTION PAYOUT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/21/2023 (Cash)",912796Z77,"UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/21/2023",Cash,1,-8000,,,,8000,949.84,
03/21/2023,"YOU BOUGHT PUBLIC STORAGE OPER CO COM (PSA) (Cash)",PSA,"PUBLIC STORAGE OPER CO COM",Cash,289.49,20,,,,-5789.88,-7050.16,03/23/2023
03/21/2023,"YOU BOUGHT PUBLIC STORAGE OPER CO COM (PSA) (Cash)",PSA,"PUBLIC STORAGE OPER CO COM",Cash,289.61,0.725,,,,-209.97,-1260.28,03/23/2023
03/21/2023,"YOU BOUGHT J P MORGAN EXCHANGE TRADED FD BETABU... (BBJP) (Cash)",BBJP,"J P MORGAN EXCHANGE TRADED FD BETABULDR",Cash,46.69,160,,,,-7470.4,-1050.31,03/23/2023
03/21/2023,"YOU BOUGHT J P MORGAN EXCHANGE TRADED FD BETABU... (BBJP) (Cash)",BBJP,"J P MORGAN EXCHANGE TRADED FD BETABULDR",Cash,46.68,0.634,,,,-29.6,6420.09,03/23/2023
03/20/2023,"YOU SOLD UNITED STATES TREAS BILLS ZERO CPN 0.00000% 04/04/2023 (Cash)",912796Z93,"UNITED STATES TREAS BILLS ZERO CPN 0.00000% 04/04/2023",Cash,99.85,-3000,,,,2995.62,6449.69,
03/20/2023,"YOU SOLD ADVANCED MICRO DEVICES INC (AMD) (Cash)",AMD,"ADVANCED MICRO DEVICES INC",Cash,96.01,-0.439,,0.01,,42.14,3454.07,03/22/2023
03/20/2023,"YOU SOLD ADVANCED MICRO DEVICES INC (AMD) (Cash)",AMD,"ADVANCED MICRO DEVICES INC",Cash,96.01,-28,,0.03,,2688.31,3411.93,03/22/2023
03/10/2023,"YOU SOLD UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/21/2023 (Cash)",912796Z77,"UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/21/2023",Cash,99.9,-10000,,,,9990,723.62,
03/10/2023,"YOU BOUGHT SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash)",SPYM,"SPDR PORTFOLIO S&P 500 ETF",Cash,45.72,218,,,,-9966.96,-9266.38,03/14/2023
03/10/2023,"YOU BOUGHT SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash)",SPYM,"SPDR PORTFOLIO S&P 500 ETF",Cash,45.72,0.722,,,,-33.01,700.58,03/14/2023
03/06/2023,"YOU BOUGHT TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash)",TSM,"TAIWAN SEMICONDUCTOR MANUFACTURING SPON",Cash,89.9,111,,,,-9978.59,733.59,03/08/2023
03/06/2023,"YOU BOUGHT TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash)",TSM,"TAIWAN SEMICONDUCTOR MANUFACTURING SPON",Cash,89.9,0.238,,,,-21.4,10712.18,03/08/2023
03/06/2023,"YOU BOUGHT MICROSOFT CORP (MSFT) (Cash)",MSFT,"MICROSOFT CORP",Cash,257.57,31,,,,-7984.67,10733.58,03/08/2023
03/06/2023,"YOU BOUGHT MICROSOFT CORP (MSFT) (Cash)",MSFT,"MICROSOFT CORP",Cash,257.58,0.059,,,,-15.2,18718.25,03/08/2023
03/06/2023,"YOU BOUGHT EQUIFAX INC COM USD1.25 (EFX) (Cash)",EFX,"EQUIFAX INC COM USD1.25",Cash,206.9,39,,,,-8069.1,18733.45,03/08/2023
03/06/2023,"YOU BOUGHT EQUIFAX INC COM USD1.25 (EFX) (Cash)",EFX,"EQUIFAX INC COM USD1.25",Cash,206.82,0.632,,,,-130.71,26802.55,03/08/2023
03/06/2023,"YOU BOUGHT DISNEY WALT CO COM (DIS) (Cash)",DIS,"DISNEY WALT CO COM",Cash,100.79,69,,,,-6954.51,26933.26,03/08/2023
03/06/2023,"YOU BOUGHT DISNEY WALT CO COM (DIS) (Cash)",DIS,"DISNEY WALT CO COM",Cash,100.79,0.451,,,,-45.46,33887.77,03/08/2023
03/06/2023,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,94.24,63,,,,-5936.92,33933.23,03/08/2023
03/06/2023,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,94.23,0.669,,,,-63.04,39870.15,03/08/2023
03/06/2023,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,95.26,56,,,,-5334.34,39933.19,03/08/2023
03/06/2023,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,95.26,0.689,,,,-65.63,45267.53,03/08/2023
03/03/2023,"YOU SOLD UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/21/2023 (Cash)",912796Z77,"UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/21/2023",Cash,99.81,-35000,,,,34934.2,45333.16,
03/03/2023,"YOU BOUGHT SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash)",SPYM,"SPDR PORTFOLIO S&P 500 ETF",Cash,47.49,48,,,,-2279.49,10398.96,03/07/2023
03/03/2023,"YOU BOUGHT SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash)",SPYM,"SPDR PORTFOLIO S&P 500 ETF",Cash,47.48,0.722,,,,-34.28,12678.45,03/07/2023
03/03/2023,"WIRE TRANSFER FROM BANK (Cash)",,"No Description",Cash,,0.000,,,,2313.78,12712.73,
02/28/2023,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,33.34,,,,-33.34,10398.95,
02/28/2023,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,33.34,10398.95,
02/01/2023,"DIVIDEND RECEIVED FREEPORT-MCMORAN INC COM USD0.10 (FCX) (Cash)",FCX,"FREEPORT-MCMORAN INC COM USD0.10",Cash,,0.000,,,,29.37,10365.61,
01/31/2023,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,34.26,,,,-34.26,10336.24,
01/31/2023,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,34.26,10336.24,



"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security or insurance product by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC (FBS), 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC (NFS). Both are Fidelity Investment companies and members SIPC, NYSE. Insurance products at Fidelity are distributed by"
"Fidelity Insurance Agency, Inc., and, for certain products, by Fidelity Brokerage Services, Member NYSE, SIPC."

Date downloaded 01/16/2026 8:43 am
